pareja,env_parent,fine_parent,align,n_bands,banda_idx,centro_hz,edge_lo_hz,edge_hi_hz,rms_db_abs,rms_db_rel_pico,es_huerfana,n_huerfanas_bandpass_grupo,n_huerfanas_ref_envolvente_grupo,coincide_con_referencia_grupo
canica_hecha_de_fuego,canica,fuego,False,12,4,466.64,383.6,567.65,-43.3384,-16.4446,False,1,1,True
canica_hecha_de_fuego,canica,fuego,False,12,5,690.53,567.65,840.0,-29.2285,-2.3347,False,1,1,True
canica_hecha_de_fuego,canica,fuego,False,12,6,1021.83,840.0,1243.02,-26.8938,0.0,False,1,1,True
canica_hecha_de_fuego,canica,fuego,False,12,7,1512.09,1243.02,1839.4,-27.0778,-0.184,False,1,1,True
canica_hecha_de_fuego,canica,fuego,False,12,8,2237.56,1839.4,2721.91,-27.6806,-0.7868,False,1,1,True
canica_hecha_de_fuego,canica,fuego,False,12,9,3311.11,2721.91,4027.84,-31.6223,-4.7285,False,1,1,True
canica_hecha_de_fuego,canica,fuego,False,12,10,4899.72,4027.84,5960.33,-41.0915,-14.1977,False,1,1,True
canica_hecha_de_fuego,canica,fuego,False,12,11,7250.53,5960.33,8820.0,-43.744,-16.8502,False,1,1,True
canica_hecha_de_fuego,canica,fuego,False,16,0,92.66,80.0,107.33,-46.1182,-18.7861,False,2,2,True
canica_hecha_de_fuego,canica,fuego,False,16,1,124.33,107.33,144.01,-46.7185,-19.3864,False,2,2,True
canica_hecha_de_fuego,canica,fuego,False,16,2,166.81,144.01,193.21,-57.655,-30.3229,True,2,2,True
canica_hecha_de_fuego,canica,fuego,False,16,3,223.8,193.21,259.23,-55.8502,-28.5181,True,2,2,True
canica_hecha_de_fuego,canica,fuego,False,16,4,300.27,259.23,347.8,-52.0194,-24.6873,False,2,2,True
canica_hecha_de_fuego,canica,fuego,False,16,5,402.86,347.8,466.64,-47.7574,-20.4253,False,2,2,True
canica_hecha_de_fuego,canica,fuego,False,16,6,540.51,466.64,626.08,-39.2624,-11.9303,False,2,2,True
canica_hecha_de_fuego,canica,fuego,False,16,7,725.2,626.08,840.0,-29.9639,-2.6318,False,2,2,True
canica_hecha_de_fuego,canica,fuego,False,16,8,972.98,840.0,1127.01,-28.6777,-1.3456,False,2,2,True
canica_hecha_de_fuego,canica,fuego,False,16,9,1305.43,1127.01,1512.09,-30.8124,-3.4803,False,2,2,True
canica_hecha_de_fuego,canica,fuego,False,16,10,1751.46,1512.09,2028.73,-27.3321,0.0,False,2,2,True
canica_hecha_de_fuego,canica,fuego,False,16,11,2349.9,2028.73,2721.91,-29.0027,-1.6706,False,2,2,True
canica_hecha_de_fuego,canica,fuego,False,16,12,3152.81,2721.91,3651.93,-31.8184,-4.4863,False,2,2,True
canica_hecha_de_fuego,canica,fuego,False,16,13,4230.06,3651.93,4899.72,-40.6569,-13.3248,False,2,2,True
canica_hecha_de_fuego,canica,fuego,False,16,14,5675.39,4899.72,6573.85,-44.6515,-17.3194,False,2,2,True
canica_hecha_de_fuego,canica,fuego,False,16,15,7614.55,6573.85,8820.0,-45.15,-17.8179,False,2,2,True
canica_hecha_de_fuego,canica,fuego,False,24,0,88.23,80.0,97.32,-46.2767,-18.5942,False,5,5,True
canica_hecha_de_fuego,canica,fuego,False,24,1,107.33,97.32,118.38,-53.5885,-25.906,True,5,5,True
canica_hecha_de_fuego,canica,fuego,False,24,2,130.57,118.38,144.01,-47.295,-19.6125,False,5,5,True
canica_hecha_de_fuego,canica,fuego,False,24,3,158.83,144.01,175.18,-59.357,-31.6744,True,5,5,True
canica_hecha_de_fuego,canica,fuego,False,24,4,193.21,175.18,213.1,-59.3111,-31.6286,True,5,5,True
canica_hecha_de_fuego,canica,fuego,False,24,5,235.04,213.1,259.23,-57.126,-29.4435,True,5,5,True
canica_hecha_de_fuego,canica,fuego,False,24,6,285.91,259.23,315.34,-54.458,-26.7755,True,5,5,True
canica_hecha_de_fuego,canica,fuego,False,24,7,347.8,315.34,383.6,-51.688,-24.0055,False,5,5,True
canica_hecha_de_fuego,canica,fuego,False,24,8,423.09,383.6,466.64,-48.9373,-21.2548,False,5,5,True
canica_hecha_de_fuego,canica,fuego,False,24,9,514.67,466.64,567.65,-44.6771,-16.9946,False,5,5,True
canica_hecha_de_fuego,canica,fuego,False,24,10,626.08,567.65,690.53,-30.2146,-2.5321,False,5,5,True
canica_hecha_de_fuego,canica,fuego,False,24,11,761.6,690.53,840.0,-37.0607,-9.3781,False,5,5,True
canica_hecha_de_fuego,canica,fuego,False,24,12,926.46,840.0,1021.83,-34.8929,-7.2104,False,5,5,True
canica_hecha_de_fuego,canica,fuego,False,24,13,1127.01,1021.83,1243.02,-27.6825,0.0,False,5,5,True
canica_hecha_de_fuego,canica,fuego,False,24,14,1370.97,1243.02,1512.09,-32.8999,-5.2174,False,5,5,True
canica_hecha_de_fuego,canica,fuego,False,24,15,1667.73,1512.09,1839.4,-28.4298,-0.7473,False,5,5,True
canica_hecha_de_fuego,canica,fuego,False,24,16,2028.73,1839.4,2237.56,-30.6947,-3.0122,False,5,5,True
canica_hecha_de_fuego,canica,fuego,False,24,17,2467.88,2237.56,2721.91,-30.6953,-3.0128,False,5,5,True
canica_hecha_de_fuego,canica,fuego,False,24,18,3002.09,2721.91,3311.11,-32.6182,-4.9357,False,5,5,True
canica_hecha_de_fuego,canica,fuego,False,24,19,3651.93,3311.11,4027.84,-38.4003,-10.7178,False,5,5,True
canica_hecha_de_fuego,canica,fuego,False,24,20,4442.44,4027.84,4899.72,-42.8241,-15.1416,False,5,5,True
canica_hecha_de_fuego,canica,fuego,False,24,21,5404.07,4899.72,5960.33,-46.1478,-18.4652,False,5,5,True
canica_hecha_de_fuego,canica,fuego,False,24,22,6573.85,5960.33,7250.53,-47.3464,-19.6639,False,5,5,True
canica_hecha_de_fuego,canica,fuego,False,24,23,7996.85,7250.53,8820.0,-46.0208,-18.3383,False,5,5,True
canica_hecha_de_fuego,canica,fuego,False,32,0,86.1,80.0,92.66,-46.4808,-17.8994,False,7,7,True
canica_hecha_de_fuego,canica,fuego,False,32,1,99.73,92.66,107.33,-54.31,-25.7286,True,7,7,True
canica_hecha_de_fuego,canica,fuego,False,32,2,115.52,107.33,124.33,-52.6877,-24.1063,False,7,7,True
canica_hecha_de_fuego,canica,fuego,False,32,3,133.81,124.33,144.01,-48.5712,-19.9898,False,7,7,True
canica_hecha_de_fuego,canica,fuego,False,32,4,154.99,144.01,166.81,-60.5249,-31.9435,True,7,7,True
canica_hecha_de_fuego,canica,fuego,False,32,5,179.52,166.81,193.21,-60.8002,-32.2188,True,7,7,True
canica_hecha_de_fuego,canica,fuego,False,32,6,207.94,193.21,223.8,-59.7513,-31.1699,True,7,7,True
canica_hecha_de_fuego,canica,fuego,False,32,7,240.86,223.8,259.23,-58.2113,-29.6299,True,7,7,True
canica_hecha_de_fuego,canica,fuego,False,32,8,279.0,259.23,300.27,-55.9006,-27.3192,True,7,7,True
canica_hecha_de_fuego,canica,fuego,False,32,9,323.16,300.27,347.8,-54.3225,-25.7411,True,7,7,True
canica_hecha_de_fuego,canica,fuego,False,32,10,374.32,347.8,402.86,-51.7975,-23.2161,False,7,7,True
canica_hecha_de_fuego,canica,fuego,False,32,11,433.58,402.86,466.64,-49.9906,-21.4092,False,7,7,True
canica_hecha_de_fuego,canica,fuego,False,32,12,502.22,466.64,540.51,-46.6516,-18.0702,False,7,7,True
canica_hecha_de_fuego,canica,fuego,False,32,13,581.73,540.51,626.08,-40.3139,-11.7325,False,7,7,True
canica_hecha_de_fuego,canica,fuego,False,32,14,673.82,626.08,725.2,-30.251,-1.6696,False,7,7,True
canica_hecha_de_fuego,canica,fuego,False,32,15,780.49,725.2,840.0,-38.5885,-10.0071,False,7,7,True
canica_hecha_de_fuego,canica,fuego,False,32,16,904.05,840.0,972.98,-36.5476,-7.9662,False,7,7,True
canica_hecha_de_fuego,canica,fuego,False,32,17,1047.17,972.98,1127.01,-28.5814,0.0,False,7,7,True
canica_hecha_de_fuego,canica,fuego,False,32,18,1212.94,1127.01,1305.43,-34.2151,-5.6337,False,7,7,True
canica_hecha_de_fuego,canica,fuego,False,32,19,1404.96,1305.43,1512.09,-33.9013,-5.3199,False,7,7,True
canica_hecha_de_fuego,canica,fuego,False,32,20,1627.38,1512.09,1751.46,-29.267,-0.6856,False,7,7,True
canica_hecha_de_fuego,canica,fuego,False,32,21,1885.01,1751.46,2028.73,-31.8197,-3.2383,False,7,7,True
canica_hecha_de_fuego,canica,fuego,False,32,22,2183.42,2028.73,2349.9,-32.1363,-3.5549,False,7,7,True
canica_hecha_de_fuego,canica,fuego,False,32,23,2529.08,2349.9,2721.91,-31.9352,-3.3538,False,7,7,True
canica_hecha_de_fuego,canica,fuego,False,32,24,2929.45,2721.91,3152.81,-33.4663,-4.8849,False,7,7,True
canica_hecha_de_fuego,canica,fuego,False,32,25,3393.21,3152.81,3651.93,-36.7456,-8.1642,False,7,7,True
canica_hecha_de_fuego,canica,fuego,False,32,26,3930.38,3651.93,4230.06,-43.3863,-14.8049,False,7,7,True
canica_hecha_de_fuego,canica,fuego,False,32,27,4552.6,4230.06,4899.72,-43.9964,-15.415,False,7,7,True
canica_hecha_de_fuego,canica,fuego,False,32,28,5273.31,4899.72,5675.39,-46.8573,-18.2759,False,7,7,True
canica_hecha_de_fuego,canica,fuego,False,32,29,6108.12,5675.39,6573.85,-48.0755,-19.4941,False,7,7,True
canica_hecha_de_fuego,canica,fuego,False,32,30,7075.09,6573.85,7614.55,-49.3614,-20.78,False,7,7,True
canica_hecha_de_fuego,canica,fuego,False,32,31,8195.14,7614.55,8820.0,-48.3777,-19.7963,False,7,7,True
canica_hecha_de_fuego,canica,fuego,True,2,0,259.23,80.0,840.0,-29.366,-7.5622,False,0,0,True
canica_hecha_de_fuego,canica,fuego,True,2,1,2721.91,840.0,8820.0,-21.8037,0.0,False,0,0,True
canica_hecha_de_fuego,canica,fuego,True,4,0,144.01,80.0,259.23,-47.7086,-25.2916,True,1,0,False
canica_hecha_de_fuego,canica,fuego,True,4,1,466.64,259.23,840.0,-28.9535,-6.5365,False,1,0,False
canica_hecha_de_fuego,canica,fuego,True,4,2,1512.09,840.0,2721.91,-22.417,0.0,False,1,0,False
canica_hecha_de_fuego,canica,fuego,True,4,3,4899.72,2721.91,8820.0,-31.6049,-9.188,False,1,0,False
canica_hecha_de_fuego,canica,fuego,True,6,0,118.38,80.0,175.18,-48.109,-24.303,False,0,0,True
canica_hecha_de_fuego,canica,fuego,True,6,1,259.23,175.18,383.6,-48.2845,-24.4784,False,0,0,True
canica_hecha_de_fuego,canica,fuego,True,6,2,567.65,383.6,840.0,-28.8983,-5.0923,False,0,0,True
canica_hecha_de_fuego,canica,fuego,True,6,3,1243.02,840.0,1839.4,-23.806,0.0,False,0,0,True
canica_hecha_de_fuego,canica,fuego,True,6,4,2721.91,1839.4,4027.84,-26.2921,-2.4861,False,0,0,True
canica_hecha_de_fuego,canica,fuego,True,6,5,5960.33,4027.84,8820.0,-39.9444,-16.1383,False,0,0,True
canica_hecha_de_fuego,canica,fuego,True,8,0,107.33,80.0,144.01,-47.9212,-23.2808,False,1,1,True
canica_hecha_de_fuego,canica,fuego,True,8,1,193.21,144.01,259.23,-53.9328,-29.2924,True,1,1,True
canica_hecha_de_fuego,canica,fuego,True,8,2,347.8,259.23,466.64,-45.5794,-20.939,False,1,1,True
canica_hecha_de_fuego,canica,fuego,True,8,3,626.08,466.64,840.0,-28.9369,-4.2965,False,1,1,True
canica_hecha_de_fuego,canica,fuego,True,8,4,1127.01,840.0,1512.09,-24.6404,0.0,False,1,1,True
canica_hecha_de_fuego,canica,fuego,True,8,5,2028.73,1512.09,2721.91,-26.4298,-1.7894,False,1,1,True
canica_hecha_de_fuego,canica,fuego,True,8,6,3651.93,2721.91,4899.72,-31.6106,-6.9702,False,1,1,True
canica_hecha_de_fuego,canica,fuego,True,8,7,6573.85,4899.72,8820.0,-42.3013,-17.661,False,1,1,True
canica_hecha_de_fuego,canica,fuego,True,12,0,97.32,80.0,118.38,-47.5557,-21.3194,False,2,2,True
canica_hecha_de_fuego,canica,fuego,True,12,1,144.01,118.38,175.18,-58.9744,-32.7381,True,2,2,True
canica_hecha_de_fuego,canica,fuego,True,12,2,213.1,175.18,259.23,-54.8388,-28.6026,True,2,2,True
canica_hecha_de_fuego,canica,fuego,True,12,3,315.34,259.23,383.6,-49.2923,-23.056,False,2,2,True
canica_hecha_de_fuego,canica,fuego,True,12,4,466.64,383.6,567.65,-42.0238,-15.7876,False,2,2,True
canica_hecha_de_fuego,canica,fuego,True,12,5,690.53,567.65,840.0,-29.1175,-2.8812,False,2,2,True
canica_hecha_de_fuego,canica,fuego,True,12,6,1021.83,840.0,1243.02,-26.2362,0.0,False,2,2,True
canica_hecha_de_fuego,canica,fuego,True,12,7,1512.09,1243.02,1839.4,-28.0147,-1.7785,False,2,2,True
canica_hecha_de_fuego,canica,fuego,True,12,8,2237.56,1839.4,2721.91,-27.9506,-1.7143,False,2,2,True
canica_hecha_de_fuego,canica,fuego,True,12,9,3311.11,2721.91,4027.84,-31.7145,-5.4782,False,2,2,True
canica_hecha_de_fuego,canica,fuego,True,12,10,4899.72,4027.84,5960.33,-41.4586,-15.2224,False,2,2,True
canica_hecha_de_fuego,canica,fuego,True,12,11,7250.53,5960.33,8820.0,-46.1207,-19.8845,False,2,2,True
canica_hecha_de_fuego,canica,fuego,True,16,0,92.66,80.0,107.33,-47.3965,-19.2944,False,3,3,True
canica_hecha_de_fuego,canica,fuego,True,16,1,124.33,107.33,144.01,-60.7187,-32.6166,True,3,3,True
canica_hecha_de_fuego,canica,fuego,True,16,2,166.81,144.01,193.21,-58.9173,-30.8152,True,3,3,True
canica_hecha_de_fuego,canica,fuego,True,16,3,223.8,193.21,259.23,-55.5362,-27.4341,True,3,3,True
canica_hecha_de_fuego,canica,fuego,True,16,4,300.27,259.23,347.8,-51.473,-23.3709,False,3,3,True
canica_hecha_de_fuego,canica,fuego,True,16,5,402.86,347.8,466.64,-46.8045,-18.7024,False,3,3,True
canica_hecha_de_fuego,canica,fuego,True,16,6,540.51,466.64,626.08,-38.5786,-10.4765,False,3,3,True
canica_hecha_de_fuego,canica,fuego,True,16,7,725.2,626.08,840.0,-29.8707,-1.7686,False,3,3,True
canica_hecha_de_fuego,canica,fuego,True,16,8,972.98,840.0,1127.01,-28.2419,-0.1398,False,3,3,True
canica_hecha_de_fuego,canica,fuego,True,16,9,1305.43,1127.01,1512.09,-28.1021,0.0,False,3,3,True
canica_hecha_de_fuego,canica,fuego,True,16,10,1751.46,1512.09,2028.73,-29.8242,-1.7221,False,3,3,True
canica_hecha_de_fuego,canica,fuego,True,16,11,2349.9,2028.73,2721.91,-29.0488,-0.9467,False,3,3,True
canica_hecha_de_fuego,canica,fuego,True,16,12,3152.81,2721.91,3651.93,-32.0264,-3.9243,False,3,3,True
canica_hecha_de_fuego,canica,fuego,True,16,13,4230.06,3651.93,4899.72,-40.5993,-12.4972,False,3,3,True
canica_hecha_de_fuego,canica,fuego,True,16,14,5675.39,4899.72,6573.85,-43.6325,-15.5304,False,3,3,True
canica_hecha_de_fuego,canica,fuego,True,16,15,7614.55,6573.85,8820.0,-48.4006,-20.2985,False,3,3,True
canica_hecha_de_fuego,canica,fuego,True,24,0,88.23,80.0,97.32,-47.3572,-20.4339,False,7,7,True
canica_hecha_de_fuego,canica,fuego,True,24,1,107.33,97.32,118.38,-59.3272,-32.4039,True,7,7,True
canica_hecha_de_fuego,canica,fuego,True,24,2,130.57,118.38,144.01,-63.021,-36.0977,True,7,7,True
canica_hecha_de_fuego,canica,fuego,True,24,3,158.83,144.01,175.18,-61.0708,-34.1475,True,7,7,True
canica_hecha_de_fuego,canica,fuego,True,24,4,193.21,175.18,213.1,-59.2952,-32.3719,True,7,7,True
canica_hecha_de_fuego,canica,fuego,True,24,5,235.04,213.1,259.23,-56.8219,-29.8986,True,7,7,True
canica_hecha_de_fuego,canica,fuego,True,24,6,285.91,259.23,315.34,-54.0156,-27.0923,True,7,7,True
canica_hecha_de_fuego,canica,fuego,True,24,7,347.8,315.34,383.6,-50.9572,-24.0339,False,7,7,True
canica_hecha_de_fuego,canica,fuego,True,24,8,423.09,383.6,466.64,-47.9396,-21.0163,False,7,7,True
canica_hecha_de_fuego,canica,fuego,True,24,9,514.67,466.64,567.65,-43.2102,-16.2869,False,7,7,True
canica_hecha_de_fuego,canica,fuego,True,24,10,626.08,567.65,690.53,-30.0696,-3.1463,False,7,7,True
canica_hecha_de_fuego,canica,fuego,True,24,11,761.6,690.53,840.0,-37.1273,-10.204,False,7,7,True
canica_hecha_de_fuego,canica,fuego,True,24,12,926.46,840.0,1021.83,-34.5367,-7.6134,False,7,7,True
canica_hecha_de_fuego,canica,fuego,True,24,13,1127.01,1021.83,1243.02,-26.9233,0.0,False,7,7,True
canica_hecha_de_fuego,canica,fuego,True,24,14,1370.97,1243.02,1512.09,-30.4616,-3.5383,False,7,7,True
canica_hecha_de_fuego,canica,fuego,True,24,15,1667.73,1512.09,1839.4,-31.537,-4.6137,False,7,7,True
canica_hecha_de_fuego,canica,fuego,True,24,16,2028.73,1839.4,2237.56,-31.3758,-4.4525,False,7,7,True
canica_hecha_de_fuego,canica,fuego,True,24,17,2467.88,2237.56,2721.91,-30.58,-3.6567,False,7,7,True
canica_hecha_de_fuego,canica,fuego,True,24,18,3002.09,2721.91,3311.11,-32.8572,-5.9339,False,7,7,True
canica_hecha_de_fuego,canica,fuego,True,24,19,3651.93,3311.11,4027.84,-37.8948,-10.9715,False,7,7,True
canica_hecha_de_fuego,canica,fuego,True,24,20,4442.44,4027.84,4899.72,-44.0386,-17.1153,False,7,7,True
canica_hecha_de_fuego,canica,fuego,True,24,21,5404.07,4899.72,5960.33,-44.7184,-17.7951,False,7,7,True
canica_hecha_de_fuego,canica,fuego,True,24,22,6573.85,5960.33,7250.53,-47.7407,-20.8174,False,7,7,True
canica_hecha_de_fuego,canica,fuego,True,24,23,7996.85,7250.53,8820.0,-53.215,-26.2917,True,7,7,True
canica_hecha_de_fuego,canica,fuego,True,32,0,86.1,80.0,92.66,-47.461,-19.3096,False,10,10,True
canica_hecha_de_fuego,canica,fuego,True,32,1,99.73,92.66,107.33,-58.2146,-30.0632,True,10,10,True
canica_hecha_de_fuego,canica,fuego,True,32,2,115.52,107.33,124.33,-63.1207,-34.9693,True,10,10,True
canica_hecha_de_fuego,canica,fuego,True,32,3,133.81,124.33,144.01,-64.3943,-36.2429,True,10,10,True
canica_hecha_de_fuego,canica,fuego,True,32,4,154.99,144.01,166.81,-62.838,-34.6866,True,10,10,True
canica_hecha_de_fuego,canica,fuego,True,32,5,179.52,166.81,193.21,-61.2577,-33.1063,True,10,10,True
canica_hecha_de_fuego,canica,fuego,True,32,6,207.94,193.21,223.8,-59.3915,-31.2401,True,10,10,True
canica_hecha_de_fuego,canica,fuego,True,32,7,240.86,223.8,259.23,-57.8368,-29.6854,True,10,10,True
canica_hecha_de_fuego,canica,fuego,True,32,8,279.0,259.23,300.27,-55.4235,-27.2721,True,10,10,True
canica_hecha_de_fuego,canica,fuego,True,32,9,323.16,300.27,347.8,-53.6961,-25.5447,True,10,10,True
canica_hecha_de_fuego,canica,fuego,True,32,10,374.32,347.8,402.86,-50.9701,-22.8187,False,10,10,True
canica_hecha_de_fuego,canica,fuego,True,32,11,433.58,402.86,466.64,-48.9337,-20.7823,False,10,10,True
canica_hecha_de_fuego,canica,fuego,True,32,12,502.22,466.64,540.51,-45.0881,-16.9367,False,10,10,True
canica_hecha_de_fuego,canica,fuego,True,32,13,581.73,540.51,626.08,-39.8927,-11.7413,False,10,10,True
canica_hecha_de_fuego,canica,fuego,True,32,14,673.82,626.08,725.2,-30.1159,-1.9645,False,10,10,True
canica_hecha_de_fuego,canica,fuego,True,32,15,780.49,725.2,840.0,-38.7528,-10.6014,False,10,10,True
canica_hecha_de_fuego,canica,fuego,True,32,16,904.05,840.0,972.98,-36.3571,-8.2057,False,10,10,True
canica_hecha_de_fuego,canica,fuego,True,32,17,1047.17,972.98,1127.01,-28.1514,0.0,False,10,10,True
canica_hecha_de_fuego,canica,fuego,True,32,18,1212.94,1127.01,1305.43,-30.4541,-2.3027,False,10,10,True
canica_hecha_de_fuego,canica,fuego,True,32,19,1404.96,1305.43,1512.09,-32.6501,-4.4987,False,10,10,True
canica_hecha_de_fuego,canica,fuego,True,32,20,1627.38,1512.09,1751.46,-32.5797,-4.4283,False,10,10,True
canica_hecha_de_fuego,canica,fuego,True,32,21,1885.01,1751.46,2028.73,-32.9461,-4.7947,False,10,10,True
canica_hecha_de_fuego,canica,fuego,True,32,22,2183.42,2028.73,2349.9,-32.4338,-4.2824,False,10,10,True
canica_hecha_de_fuego,canica,fuego,True,32,23,2529.08,2349.9,2721.91,-31.7513,-3.5999,False,10,10,True
canica_hecha_de_fuego,canica,fuego,True,32,24,2929.45,2721.91,3152.81,-33.6767,-5.5253,False,10,10,True
canica_hecha_de_fuego,canica,fuego,True,32,25,3393.21,3152.81,3651.93,-36.9701,-8.8187,False,10,10,True
canica_hecha_de_fuego,canica,fuego,True,32,26,3930.38,3651.93,4230.06,-42.1434,-13.992,False,10,10,True
canica_hecha_de_fuego,canica,fuego,True,32,27,4552.6,4230.06,4899.72,-45.6109,-17.4595,False,10,10,True
canica_hecha_de_fuego,canica,fuego,True,32,28,5273.31,4899.72,5675.39,-48.0632,-19.9118,False,10,10,True
canica_hecha_de_fuego,canica,fuego,True,32,29,6108.12,5675.39,6573.85,-45.8475,-17.6961,False,10,10,True
canica_hecha_de_fuego,canica,fuego,True,32,30,7075.09,6573.85,7614.55,-49.4283,-21.2769,False,10,10,True
canica_hecha_de_fuego,canica,fuego,True,32,31,8195.14,7614.55,8820.0,-54.9625,-26.8111,True,10,10,True
trueno_hecho_de_canica,trueno,canica,False,2,0,259.23,80.0,840.0,-29.0514,0.0,False,1,1,True
trueno_hecho_de_canica,trueno,canica,False,2,1,2721.91,840.0,8820.0,-84.8233,-55.7719,True,1,1,True
trueno_hecho_de_canica,trueno,canica,False,4,0,144.01,80.0,259.23,-31.3467,0.0,False,2,2,True
trueno_hecho_de_canica,trueno,canica,False,4,1,466.64,259.23,840.0,-33.986,-2.6393,False,2,2,True
trueno_hecho_de_canica,trueno,canica,False,4,2,1512.09,840.0,2721.91,-87.6381,-56.2914,True,2,2,True
trueno_hecho_de_canica,trueno,canica,False,4,3,4899.72,2721.91,8820.0,-116.1767,-84.8301,True,2,2,True
trueno_hecho_de_canica,trueno,canica,False,6,0,118.38,80.0,175.18,-34.102,-2.6761,False,3,3,True
trueno_hecho_de_canica,trueno,canica,False,6,1,259.23,175.18,383.6,-31.4259,0.0,False,3,3,True
trueno_hecho_de_canica,trueno,canica,False,6,2,567.65,383.6,840.0,-43.4335,-12.0076,False,3,3,True
trueno_hecho_de_canica,trueno,canica,False,6,3,1243.02,840.0,1839.4,-87.7706,-56.3447,True,3,3,True
trueno_hecho_de_canica,trueno,canica,False,6,4,2721.91,1839.4,4027.84,-116.4586,-85.0327,True,3,3,True
trueno_hecho_de_canica,trueno,canica,False,6,5,5960.33,4027.84,8820.0,-126.0676,-94.6417,True,3,3,True
trueno_hecho_de_canica,trueno,canica,False,8,0,107.33,80.0,144.01,-35.9125,-2.7392,False,4,4,True
trueno_hecho_de_canica,trueno,canica,False,8,1,193.21,144.01,259.23,-33.1733,0.0,False,4,4,True
trueno_hecho_de_canica,trueno,canica,False,8,2,347.8,259.23,466.64,-33.7368,-0.5635,False,4,4,True
trueno_hecho_de_canica,trueno,canica,False,8,3,626.08,466.64,840.0,-53.5842,-20.4109,False,4,4,True
trueno_hecho_de_canica,trueno,canica,False,8,4,1127.01,840.0,1512.09,-87.0742,-53.9009,True,4,4,True
trueno_hecho_de_canica,trueno,canica,False,8,5,2028.73,1512.09,2721.91,-103.6429,-70.4696,True,4,4,True
trueno_hecho_de_canica,trueno,canica,False,8,6,3651.93,2721.91,4899.72,-112.1441,-78.9708,True,4,4,True
trueno_hecho_de_canica,trueno,canica,False,8,7,6573.85,4899.72,8820.0,-135.7843,-102.611,True,4,4,True
trueno_hecho_de_canica,trueno,canica,False,12,0,97.32,80.0,118.38,-37.5551,-3.2983,False,7,7,True
trueno_hecho_de_canica,trueno,canica,False,12,1,144.01,118.38,175.18,-36.6283,-2.3715,False,7,7,True
trueno_hecho_de_canica,trueno,canica,False,12,2,213.1,175.18,259.23,-34.7207,-0.4639,False,7,7,True
trueno_hecho_de_canica,trueno,canica,False,12,3,315.34,259.23,383.6,-34.2568,0.0,False,7,7,True
trueno_hecho_de_canica,trueno,canica,False,12,4,466.64,383.6,567.65,-43.1388,-8.882,False,7,7,True
trueno_hecho_de_canica,trueno,canica,False,12,5,690.53,567.65,840.0,-65.8828,-31.626,True,7,7,True
trueno_hecho_de_canica,trueno,canica,False,12,6,1021.83,840.0,1243.02,-86.3591,-52.1023,True,7,7,True
trueno_hecho_de_canica,trueno,canica,False,12,7,1512.09,1243.02,1839.4,-94.3161,-60.0593,True,7,7,True
trueno_hecho_de_canica,trueno,canica,False,12,8,2237.56,1839.4,2721.91,-108.0017,-73.7449,True,7,7,True
trueno_hecho_de_canica,trueno,canica,False,12,9,3311.11,2721.91,4027.84,-112.032,-77.7752,True,7,7,True
trueno_hecho_de_canica,trueno,canica,False,12,10,4899.72,4027.84,5960.33,-120.8107,-86.554,True,7,7,True
trueno_hecho_de_canica,trueno,canica,False,12,11,7250.53,5960.33,8820.0,-130.5024,-96.2456,True,7,7,True
trueno_hecho_de_canica,trueno,canica,False,16,0,92.66,80.0,107.33,-39.3723,-4.1524,False,9,9,True
trueno_hecho_de_canica,trueno,canica,False,16,1,124.33,107.33,144.01,-38.6462,-3.4264,False,9,9,True
trueno_hecho_de_canica,trueno,canica,False,16,2,166.81,144.01,193.21,-36.5551,-1.3353,False,9,9,True
trueno_hecho_de_canica,trueno,canica,False,16,3,223.8,193.21,259.23,-35.8762,-0.6563,False,9,9,True
trueno_hecho_de_canica,trueno,canica,False,16,4,300.27,259.23,347.8,-35.2198,0.0,False,9,9,True
trueno_hecho_de_canica,trueno,canica,False,16,5,402.86,347.8,466.64,-39.298,-4.0782,False,9,9,True
trueno_hecho_de_canica,trueno,canica,False,16,6,540.51,466.64,626.08,-53.4588,-18.239,False,9,9,True
trueno_hecho_de_canica,trueno,canica,False,16,7,725.2,626.08,840.0,-72.8477,-37.6279,True,9,9,True
trueno_hecho_de_canica,trueno,canica,False,16,8,972.98,840.0,1127.01,-86.3221,-51.1022,True,9,9,True
trueno_hecho_de_canica,trueno,canica,False,16,9,1305.43,1127.01,1512.09,-91.5247,-56.3049,True,9,9,True
trueno_hecho_de_canica,trueno,canica,False,16,10,1751.46,1512.09,2028.73,-100.2063,-64.9864,True,9,9,True
trueno_hecho_de_canica,trueno,canica,False,16,11,2349.9,2028.73,2721.91,-106.3156,-71.0957,True,9,9,True
trueno_hecho_de_canica,trueno,canica,False,16,12,3152.81,2721.91,3651.93,-110.2872,-75.0673,True,9,9,True
trueno_hecho_de_canica,trueno,canica,False,16,13,4230.06,3651.93,4899.72,-121.6521,-86.4323,True,9,9,True
trueno_hecho_de_canica,trueno,canica,False,16,14,5675.39,4899.72,6573.85,-126.3832,-91.1634,True,9,9,True
trueno_hecho_de_canica,trueno,canica,False,16,15,7614.55,6573.85,8820.0,-134.4665,-99.2466,True,9,9,True
trueno_hecho_de_canica,trueno,canica,False,24,0,88.23,80.0,97.32,-41.3039,-4.6896,False,14,14,True
trueno_hecho_de_canica,trueno,canica,False,24,1,107.33,97.32,118.38,-39.7537,-3.1394,False,14,14,True
